/usr/bin/ld.gold
warning: the gold linker is deprecated and has known bugs with Rust
  |
  = help: consider using LLD or ld from GNU binutils instead

warning: `wavebreak-math-fuzz` (bin "wb_math") generated 1 warning
    Finished `release` profile [optimized] target(s) in 0.08s
Persistent signature found in 'hfuzz_target/x86_64-unknown-linux-gnu/release/wb_math'. Enabling persistent fuzzing mode
Start time:'2026-08-18.12.14.13' bin:'hfuzz_target/x86_64-unknown-linux-gnu/release/wb_math', input:'hfuzz_workspace/wb_math/input', output:'hfuzz_workspace/wb_math/input', persistent:true, stdin:false, mutation_rate:5, timeout:2, max_runs:0, threads:4, minimize:false, git_commit:380cf14962c64e3fa902d9442b6c6513869116ed
[2J[500B[2026-08-18T12:14:13-0700][W][21545] sanitizers_AddFlag():67 The 'ASAN_OPTIONS' envar is already set. Not overriding it!
Entering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Launched new fuzzing thread, no. #2
Launched new fuzzing thread, no. #1
Persistent mode: Launched new persistent pid=21597
Launched new fuzzing thread, no. #3
Persistent mode: Launched new persistent pid=21596
Persistent mode: Launched new persistent pid=21598
Sz:61 Tm:39us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/82
Sz:75 Tm:32us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/1/0/15
Sz:142 Tm:10,151us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/39
Sz:32 Tm:24us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/13
Sz:64 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/15
Sz:105 Tm:37us (i/b/h/e/p/c) New:0/0/0/2/0/0, Cur:0/0/0/5/0/7
Sz:8 Tm:47us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/20
Sz:64 Tm:49us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/15
Sz:127 Tm:51us (i/b/h/e/p/c) New:0/0/0/1/0/42, Cur:0/0/0/2/0/49
Sz:8 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/12
